#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
1975,ceo operations,86,94,12/8/2019 4:58,10,https://monetate.com/about/leadership/,48,0,,1/8/2020 12:06,,"Featured snippet, People also ask, Sitelinks",monetate.com
1976,tech predictions 2016,93,74,12/22/2019 18:04,70,https://monetate.com/blog/2016-predictions-from-monetate-execs/,12,0,1.1,1/22/2020 9:50,,"Featured snippet, Thumbnail, Top stories, Video",monetate.com
1977,definition of ecommerce,92,92,,150,https://monetate.com/glossary/ecommerce-personalization/,58,0,,12/23/2019 18:02,,"Adwords top, Sitelinks, Knowledge card, People also ask",monetate.com
1978,agame mobile,92,92,,50,https://monetate.com/blog/mobile-app-idea-2-make-it-a-game/,24,0,0.1,1/16/2020 17:52,,"Sitelinks, Top stories, Thumbnail, People also ask, Video",monetate.com
1979,define outfitter,95,95,,100,https://monetate.com/blog/how-urban-outfitters-pursues-aggressive-growth-in-tough-economy/,5,0,,1/17/2020 2:40,,"Knowledge card, People also ask",monetate.com
1980,r ray,95,95,,100,https://monetate.com/blog/constellation-research-declares-ai-driven-personalization-the-answer/,45,0,0.04,1/12/2020 21:23,,"Sitelinks, Top stories, Thumbnail, Image pack, Tweet box",monetate.com
1981,what day was black friday 2016,90,85,11/26/2019 4:14,30,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,28,0,,12/23/2019 17:49,,"Top stories, Thumbnail, People also ask",monetate.com
1982,places to look for lost keys,89,87,11/30/2019 16:56,30,https://monetate.com/blog/the-streetlight-effect-are-you-looking-for-answers-in-all-the-wrong-places/,12,0,3,12/29/2019 2:08,,"People also ask, Image pack, Thumbnail, Video",monetate.com
1983,average b2b lead conversion rate,89,93,12/16/2019 7:05,30,https://monetate.com/glossary/conversion-rate/,40,0,,1/15/2020 19:17,,"People also ask, Adwords bottom",monetate.com
1984,apis data,93,99,12/14/2019 18:44,70,https://monetate.com/personalization-engine/data-integrations-and-apis/,24,0,,1/13/2020 20:26,,"People also ask, Top stories, Thumbnail",monetate.com
1985,what is phablet,95,95,,100,https://monetate.com/blog/the-phablet-what-it-is-who-uses-it-and-how-it-should-fit-your-mobile-commerce-strategy/,4,0,3,1/21/2020 14:36,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Video",monetate.com
1986,modal company,87,87,,20,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,23,0,,1/2/2020 19:06,,"Sitelinks, Top stories, Thumbnail",monetate.com
1987,audience segments,93,93,,60,https://monetate.com/glossary/segmentation/,10,0,4.5,12/29/2019 12:24,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
1988,client side testing,86,91,12/10/2019 1:19,10,https://monetate.com/personalization-engine/testing-and-optimization/,3,0,,1/10/2020 12:39,,"Featured snippet, People also ask, Top stories, Thumbnail",monetate.com
1989,end caps retail,95,95,,100,https://monetate.com/blog/driving-relevance-through-next-generation-product-recommendations/,0,0,0.6,1/16/2020 6:27,,"Shopping results, Thumbnail, Featured snippet, People also ask, Adwords bottom, Sitelinks",monetate.com
1990,wakefield uncubed,91,87,11/29/2019 19:45,40,https://monetate.com/blog/david-brussin-finalist-for-ernst-young-entrepreneur-of-the-year-award/,0,0,,12/27/2019 14:29,,"Sitelinks, Top stories, Thumbnail, Video, Image pack",monetate.com
1991,john mccullough philadelphia,87,87,,20,https://monetate.com/about/leadership/,0,0,,1/3/2020 15:07,,"Sitelinks, Image pack",monetate.com
1992,how women see themselves,87,87,,20,https://monetate.com/blog/news/heres-why-more-women-should-see-themselves-as-women-in-tech/,0,0,,12/29/2019 13:38,,"Image pack, Video",monetate.com
1993,average order value,99,53,12/5/2019 8:04,450,https://monetate.com/glossary/average-order-value/,24,0,,1/5/2020 7:43,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack",monetate.com
1994,website optimisation company,87,87,,20,https://monetate.com/,61,0,,1/19/2020 22:38,,"Adwords top, Sitelinks, Adwords bottom",monetate.com
1995,personalization marketing definition,88,60,11/28/2019 9:24,20,https://monetate.com/glossary/individualization/,24,0,,12/26/2019 17:46,,"People also ask, Sitelinks, Image pack",monetate.com
1996,proactiv buy,88,88,,20,https://monetate.com/blog/how-proactiv-best-buy-ugg-use-multichannel-personalization/,12,0,1.4,1/14/2020 23:40,,"Shopping results, Thumbnail, Adwords top, People also ask, Sitelinks, Top stories, Image pack, Adwords bottom",monetate.com
1997,most memorable advertisements,87,97,12/1/2019 12:36,20,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,37,0,,12/30/2019 14:33,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack, Video, Adwords bottom",monetate.com
1998,ecommerce website definition,96,83,12/16/2019 17:38,100,https://monetate.com/glossary/ecommerce-personalization/,57,0,7,1/15/2020 23:35,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
1999,carnival cruises marketing,90,46,12/22/2019 11:51,30,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,0,0,4.5,1/22/2020 11:07,,"Top stories, Thumbnail, People also ask",monetate.com
2000,business owner yelp,94,94,,70,https://monetate.com/blog/news/marketing-day-twitter-objective-based-ads-yelp-updates-business-owner-app-email-tips/,33,0,0.8,1/12/2020 2:02,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
2001,justin rondeau,93,93,,60,https://monetate.com/blog/are-your-tests-getting-results-like-these/,2,0,,1/10/2020 18:13,,"Image pack, Top stories, Thumbnail",monetate.com
2002,testing experience,91,91,,40,https://monetate.com/glossary/ab-testing/,14,0,1.9,12/28/2019 21:24,,"People also ask, Top stories, Thumbnail",monetate.com
2003,apple target market demographics,92,84,11/27/2019 14:00,40,https://monetate.com/glossary/segmentation/,12,0,4.5,12/24/2019 18:41,,"Featured snippet, Thumbnail, People also ask",monetate.com
2004,the goal of testing is to,98,98,,150,https://monetate.com/blog/website-testing-wins-keep-their-eyes-on-the-goal/,6,0,,12/24/2019 1:37,,"Featured snippet, Thumbnail",monetate.com
2005,insurance ads,98,43,1/13/2020 13:48,600,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,10,0,16,1/22/2020 20:53,,"Top stories, Thumbnail, People also ask, Adwords bottom, Sitelinks",monetate.com
2006,sister rules,94,94,,70,https://monetate.com/blog/the-empowered-traveler-and-my-sister-in-law-rules/,0,0,,12/25/2019 18:00,,"Image pack, Top stories, Thumbnail, Video",monetate.com
2007,what loyal mean,101,101,,300,https://monetate.com/blog/ecommerce-customer-loyalty-stats-benchmarks/,21,0,,1/8/2020 21:19,,"Knowledge card, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2008,petco cio,90,87,12/2/2019 10:47,30,https://monetate.com/blog/road-trip-etails-in-the-east-the-search-sets-in-the-west/,0,0,,12/31/2019 11:02,,"People also ask, Video, Image pack",monetate.com
2009,relevant experiences,88,88,,20,https://monetate.com/blog/four-steps-for-creating-winning-customer-experiences/,7,0,,12/26/2019 19:11,,"Featured snippet, People also ask, Image pack, Top stories, Thumbnail",monetate.com
2010,personalize news,96,96,,100,https://monetate.com/blog/news/kibo-monetate-acquisition/,48,0,1.5,1/16/2020 20:25,,"Sitelinks, People also ask, Top stories, Thumbnail, Video",monetate.com
2011,test summary report template in excel,91,63,12/20/2019 0:18,30,https://monetate.com/blog/5-steps-to-creating-better-ab-testing-reports-for-executives/,6,0,,1/19/2020 22:45,,"People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks",monetate.com
2012,culture test,99,102,1/7/2020 17:35,700,https://monetate.com/blog/how-to-create-a-culture-of-testing-and-optimization/,20,0,3,1/15/2020 1:00,,"Featured snippet, People also ask, Sitelinks",monetate.com
2013,monetate com,80,80,,30,https://monetate.com/,7,0,,1/4/2020 7:07,Image pack,"Sitelinks, People also ask, Image pack, Adwords bottom",monetate.com
2014,monetate com,80,80,,30,https://monetate.com/about/,7,0,,1/4/2020 7:07,Image pack,"Sitelinks, People also ask, Image pack, Adwords bottom",monetate.com
2015,monetate com,80,80,,30,https://monetate.com/personalization-exchange/,7,0,,1/4/2020 7:07,Image pack,"Sitelinks, People also ask, Image pack, Adwords bottom",monetate.com
2016,what is conversion,99,99,,1200,https://monetate.com/glossary/conversion-rate-optimization/,32,0,,1/15/2020 8:08,,"Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
2017,sephora survey winners,89,89,,20,https://monetate.com/blog/four-factors-stopping-you-from-being-true-personalization-leader-bcg-survey-results/,3,0,,12/26/2019 9:44,,Image pack,monetate.com
2018,jcrew online chat,94,99,12/17/2019 8:35,60,https://monetate.com/blog/the-ultimate-guide-to-reducing-shopping-cart-abandonment/,4,0,,1/17/2020 11:57,,Sitelinks,monetate.com
2019,31 personalization guide,89,85,12/13/2019 5:14,20,https://monetate.com/blog/how-to-create-a-personalization-plan/,0,0,,1/13/2020 10:20,,"Image pack, Video",monetate.com
2020,moneta divide,88,88,,20,https://monetate.com/blog/lessons-from-fashion-digital-the-divide-between-creative-and-data/,2,0,,1/3/2020 21:16,,Image pack,monetate.com
2021,critical capabilities llc,95,67,12/11/2019 10:29,70,https://monetate.com/,0,0,,1/10/2020 21:34,,"Sitelinks, Image pack",monetate.com
2022,what is a good ecommerce conversion rate,92,92,,40,https://monetate.com/glossary/conversion-rate/,65,0,16,1/6/2020 14:48,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2023,mvt tool,89,78,12/16/2019 4:13,20,https://monetate.com/blog/ab-and-multivariate-testing/,3,0,,1/16/2020 6:41,,"Sitelinks, People also ask",monetate.com
2024,simple modal window,87,87,,10,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,45,0,,1/7/2020 1:02,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2025,what does omni channel mean,97,95,12/22/2019 8:07,100,https://monetate.com/glossary/omnichannel-personalization/,52,0,,1/22/2020 12:36,,"Adwords top, Sitelinks, Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
2026,black friday thanksgiving 2015,96,81,12/17/2019 6:39,90,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,27,0,3.5,1/16/2020 18:32,,People also ask,monetate.com
2027,top internet retailers 2015,96,96,,90,https://monetate.com/blog/news/monetate-leads-internet-retailers-top-500-guide-in-personalization-and-testing/,18,0,,1/16/2020 18:53,,People also ask,monetate.com
2028,lifetime products outlet store,95,95,,70,https://monetate.com/blog/infographic-flash-sales-becoming-the-virtual-equivalents-of-outlet-stores/,3,0,1.6,1/15/2020 13:13,,"Sitelinks, Video",monetate.com
2029,office depot corporate headquarters address,91,91,,30,https://monetate.com/,0,0,,1/1/2020 21:59,,"Image pack, People also ask",monetate.com
2030,office depot tags,94,94,,60,https://monetate.com/,0,0,,1/15/2020 8:28,,"Sitelinks, Image pack",monetate.com
2031,fly to converter,92,92,,40,https://monetate.com/blog/conversion-rate-optimization-and-the-travel-industry-12-questions-with-cro-expert/,10,0,,1/6/2020 19:52,,"Top stories, Thumbnail, Adwords bottom, Sitelinks",monetate.com
2032,a/b testing platforms,97,90,12/14/2019 23:57,100,https://monetate.com/personalization-engine/testing-and-optimization/,38,0,,1/13/2020 20:41,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",monetate.com
2033,iloop mobile,90,94,12/8/2019 15:27,20,https://monetate.com/blog/6-ways-to-win-over-mobile-visitors-now/,0,0,,1/8/2020 18:29,,Video,monetate.com
2034,dopop,98,98,,150,https://monetate.com/blog/news/how-to-do-pop-ups-right/,0,0,,1/14/2020 4:59,,"Top stories, Thumbnail, Image pack",monetate.com
2035,farmers insurance commercial 2017,84,81,12/8/2019 14:26,60,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,12,0,,1/7/2020 21:06,Image pack,"Top stories, Thumbnail, People also ask, Image pack, Adwords bottom, Sitelinks",monetate.com
2036,omni channel marketing definition,96,91,12/16/2019 19:07,150,https://monetate.com/glossary/omnichannel-personalization/,44,0,17,1/16/2020 10:13,,"Featured snippet, Thumbnail, People also ask",monetate.com
2037,ecommerce optimization,100,100,,200,https://monetate.com/blog/4-ways-to-optimize-in-the-evolving-ecommerce-landscape/,24,0,10,1/18/2020 13:02,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom",monetate.com
2038,omni channel marketing trends,89,89,,20,https://monetate.com/glossary/omnichannel-personalization/,26,0,,1/12/2020 4:32,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2039,l oreal marketing strategy,94,94,,50,https://monetate.com/blog/lessons-customer-data-capture-beauty-industry/,5,0,6,1/16/2020 6:16,,"Sitelinks, Top stories, Thumbnail, People also ask",monetate.com
2040,return on ad spend formula,99,99,,150,https://monetate.com/blog/how-to-dramatically-increase-your-return-on-ad-spend/,19,0,,1/1/2020 12:09,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2041,moving using usps,88,88,,10,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,33,0,,1/2/2020 12:35,,"People also ask, Video",monetate.com
2042,31 personalization guide,90,90,,20,https://monetate.com/blog/why-product-recommendations-are-in-need-of-a-personalization-makeover/,0,0,,1/13/2020 10:20,,"Image pack, Video",monetate.com
2043,custom homepages,90,90,,20,https://monetate.com/blog/preparing-your-brand-for-the-new-personalization-demand/,26,0,4,1/15/2020 14:56,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
2044,black friday 2016 what day,90,75,12/1/2019 23:14,20,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,28,0,,12/29/2019 20:04,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
2045,retail end caps,94,93,12/11/2019 2:51,50,https://monetate.com/blog/driving-relevance-through-next-generation-product-recommendations/,1,0,,1/11/2020 14:25,,"Featured snippet, Thumbnail, People also ask, Image pack",monetate.com
2046,the most common form of mobile advertising is:,91,91,,20,https://monetate.com/glossary/segmentation/,3,0,,1/16/2020 22:01,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
2047,richie siegel,91,91,,20,https://monetate.com/blog/what-retailers-need-to-know-about-facebook-bots/,0,0,,1/9/2020 16:38,,"Tweet box, Sitelinks, Image pack",monetate.com
2048,sheplers boots locations,92,92,,30,https://monetate.com/blog/sheplers-blazes-digital-trails-in-online-marketing-2/,8,0,0.6,1/14/2020 11:06,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
2049,personalized data,94,94,,40,https://monetate.com/blog/understanding-the-technology-that-drives-personalized-marketing/,17,0,,1/11/2020 20:24,,"People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
2050,marketing def,94,94,,250,https://monetate.com/glossary/individualization/,70,0,,1/4/2020 22:39,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
2051,define: ecommerce,88,85,12/9/2019 13:12,10,https://monetate.com/glossary/ecommerce-personalization/,57,0,,1/9/2020 19:21,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
2052,cell phones black friday 2016,99,99,,150,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,10,0,,12/28/2019 16:37,,"Top stories, Thumbnail, Image pack, Adwords bottom",monetate.com
2053,data segments,91,95,12/15/2019 14:00,20,https://monetate.com/glossary/segmentation/,10,0,,1/14/2020 19:56,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2054,market clarity,94,94,,40,https://monetate.com/blog/the-experience-optimization-and-personalization-market-gains-clarity/,0,0,,1/10/2020 22:46,,"Top stories, Thumbnail, Video, Image pack",monetate.com
2055,mobile conversion rates,94,94,,40,https://monetate.com/glossary/conversion-rate/,22,0,2.5,1/2/2020 4:37,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",monetate.com
2056,hover conversion,92,92,,30,https://monetate.com/blog/website-testing-wins-a-tale-of-on-hover-and-off-results/,0,0,,1/16/2020 1:33,,"Video, Thumbnail",monetate.com
2057,personalization examples,98,98,,100,https://monetate.com/blog/how-to-use-content-personalization-to-win-customers/,22,0,8,1/11/2020 15:49,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack",monetate.com
2058,gartner email,92,92,,30,https://monetate.com/blog/the-first-gartner-magic-quadrant-for-personalization-engines/,22,0,,1/2/2020 20:05,,"Featured snippet, Sitelinks, People also ask, Image pack",monetate.com
2059,personalization in retail,99,88,12/2/2019 11:58,100,https://monetate.com/blog/the-ultimate-guide-to-retail-personalization/,13,0,13,1/1/2020 15:40,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2060,element x creative,94,92,12/15/2019 1:56,40,https://monetate.com/glossary/multivariate-testing/,0,0,,1/14/2020 23:40,,"Sitelinks, Image pack, Top stories, Thumbnail",monetate.com
2061,directv b,93,85,12/5/2019 0:07,30,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,0,0,1.8,1/4/2020 17:25,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2062,social media revenue 2015,91,91,,20,https://monetate.com/blog/monetate-predicts-mobile-social-channels-as-major-ecommerce-revenue-drivers-in-2015/,19,0,,12/24/2019 11:08,,"Featured snippet, People also ask, Image pack",monetate.com
2063,black friday 2016\,89,89,,10,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,26,0,,12/25/2019 18:20,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
2064,landing page banners,91,91,,20,https://monetate.com/blog/merchandising-matters-landing-pages-and-entry-pages/,44,0,,1/22/2020 22:57,,"Adwords top, People also ask, Knowledge panel",monetate.com
2065,hummel values 2016,90,66,12/7/2019 15:33,20,https://monetate.com/blog/cyber-week-2016-ecommerce-benchmarks/,5,0,,1/7/2020 2:56,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack, Adwords bottom",monetate.com
2066,david sling shot,92,88,12/10/2019 4:18,20,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,2,0,,1/9/2020 20:50,,"Top stories, Thumbnail, People also ask, Sitelinks, Knowledge panel",monetate.com
2067,targeting vs segmentation,95,95,,50,https://monetate.com/glossary/segmentation/,11,0,,1/22/2020 22:53,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2068,brooks brothers exchange,95,95,,50,https://monetate.com/blog/brooks-brothers-flexes-its-merchandising-muscle/,0,0,,1/5/2020 22:23,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2069,moving to new york blog,93,93,,30,https://monetate.com/blog/monetate-hq-moving-new-york/,0,0,,1/3/2020 3:42,,"Sitelinks, People also ask",monetate.com
2070,omni channel marketing software,92,84,12/1/2019 23:57,20,https://monetate.com/glossary/omnichannel-personalization/,1,0,,12/31/2019 2:17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",monetate.com
2071,behavioral ad targeting,93,93,,30,https://monetate.com/glossary/behavioral-targeting/,5,0,9,1/17/2020 23:16,,People also ask,monetate.com
2072,magic te,90,91,12/5/2019 11:35,10,https://monetate.com/blog/monetate-again-recognized-as-a-magic-quadrant-leader/,34,0,,1/4/2020 14:57,,"Sitelinks, People also ask, Top stories, Thumbnail, Video, Image pack",monetate.com
2073,e commerce value,90,90,,10,https://monetate.com/glossary/ecommerce-personalization/,78,0,,1/2/2020 13:48,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",monetate.com
2074,a/b testing example,99,83,11/26/2019 22:29,100,https://monetate.com/glossary/ab-testing/,38,0,,12/23/2019 19:05,,"Adwords top, Sitelinks, People also ask",monetate.com
2075,dynamic testing solutions,95,23,12/17/2019 10:20,40,https://monetate.com/blog/introducing-dynamic-testing-revolutionary-way-test-ecommerce-experiences/,0,0,,1/17/2020 5:22,,"Adwords top, Sitelinks, Video",monetate.com
2076,esurancesave30,94,86,11/28/2019 14:29,30,https://monetate.com/blog/breaking-down-the-superbowls-multi-channel-champions/,1,0,3.5,12/25/2019 17:31,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack, Video, Adwords bottom",monetate.com
2077,ecommerce personalization,101,101,,150,https://monetate.com/glossary/ecommerce-personalization/,15,0,30,12/26/2019 8:21,Knowledge panel,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",monetate.com
2078,what is a good conversion rate for ecommerce,99,99,,100,https://monetate.com/glossary/conversion-rate/,64,0,6,1/6/2020 0:12,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2079,user experience optimization,96,50,11/25/2019 0:48,50,https://monetate.com/blog/4-keys-to-utilizing-customer-experience-optimization/,3,0,,12/23/2019 6:36,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Image pack",monetate.com
2080,goliath armor,101,84,12/6/2019 19:07,200,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,5,0,,1/5/2020 13:49,,"People also ask, Sitelinks, Top stories, Thumbnail, Knowledge panel",monetate.com
2081,what is dynamic testing,94,84,11/28/2019 3:07,30,https://monetate.com/blog/introducing-dynamic-testing-revolutionary-way-test-ecommerce-experiences/,3,0,,12/25/2019 15:59,,"People also ask, Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
2082,black friday sales data,94,94,,30,https://monetate.com/blog/monetate-retrospective-holiday-season-2019-and-what-to-do-next/,66,0,,1/12/2020 8:59,,"Featured snippet, Thumbnail, People also ask",monetate.com
2083,car insurance ads,98,98,,80,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,11,0,25,1/22/2020 9:14,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",monetate.com
2084,an iron maiden,99,100,12/7/2019 15:41,100,https://monetate.com/blog/what-your-business-can-learn-from-iron-maiden/,16,0,,1/7/2020 17:33,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
2085,missguided help,93,93,,20,https://monetate.com/blog/missguided-uses-personalization-for-ecommerce-success/,2,0,,1/9/2020 16:12,,"People also ask, Top stories, Thumbnail, Video, Image pack",monetate.com
2086,calculate marketing return on investment,95,95,,40,https://monetate.com/glossary/return-on-investment/,45,0,,1/20/2020 20:20,,"Adwords top, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2087,office depot corporate login,97,94,12/5/2019 3:53,60,https://monetate.com/,35,0,0.3,1/5/2020 8:34,,"Adwords top, Sitelinks, People also ask",monetate.com
2088,biggest cro,92,92,,20,https://monetate.com/blog/conversion-rate-optimization-and-the-travel-industry-12-questions-with-cro-expert/,3,0,,1/20/2020 21:18,,"Adwords top, Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",monetate.com
2089,gartner nyc,99,99,,90,https://monetate.com/,1,0,,12/23/2019 4:31,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",monetate.com
2090,omni channel software,98,98,,80,https://monetate.com/glossary/omnichannel-personalization/,2,0,14,1/13/2020 4:23,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",monetate.com
2091,cart wheel deals,95,101,12/2/2019 17:42,40,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,43,0,3,1/1/2020 9:24,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
2092,gartner group careers,93,79,11/28/2019 0:23,20,https://monetate.com/,11,0,,12/26/2019 14:05,,"Sitelinks, People also ask, Image pack",monetate.com
2093,it's not creepy,94,94,,30,https://monetate.com/blog/if-its-creepy-it-isnt-personalization/,2,0,,1/19/2020 21:08,,"Video, Thumbnail",monetate.com
2094,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/personalization-engine/testing-and-optimization/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2095,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/personalization-engine/1-to-1-personalization/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2096,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/personalization-engine/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2097,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2098,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/personalization-engine/data-integrations-and-apis/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2099,monetate api,81,91,12/1/2019 22:09,20,https://monetate.com/blog/introducing-the-new-monetate/,1,0,,12/30/2019 18:46,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2100,waitrose promotion code,90,90,,10,https://monetate.com/blog/using-customer-data-to-boost-grocery-sales/,18,0,,1/6/2020 12:48,,People also ask,monetate.com
2101,what is clienteling,97,97,,60,https://monetate.com/blog/is-clienteling-in-your-future/,1,0,,12/28/2019 23:50,,"Top stories, Thumbnail, People also ask, Image pack",monetate.com
2102,ashley friedlein,90,90,,10,https://monetate.com/blog/econsultancys-crystal-ball-reveals-2013-digital-trends/,0,0,,1/2/2020 1:12,,"Image pack, Top stories, Thumbnail, Video",monetate.com
2103,what is customer conversion,93,95,12/6/2019 14:24,20,https://monetate.com/glossary/conversion-rate/,33,0,,1/5/2020 20:52,,"Featured snippet, People also ask, Sitelinks",monetate.com
2104,order value,95,56,11/29/2019 23:48,30,https://monetate.com/glossary/average-order-value/,24,0,,12/28/2019 1:37,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2105,typical coaster size,95,95,,30,https://monetate.com/blog/the-roller-coaster-ride-of-statistical-significance/,0,0,,1/2/2020 1:52,,"Featured snippet, People also ask, Image pack",monetate.com
2106,apple market segmentation strategy,91,83,12/1/2019 11:16,10,https://monetate.com/glossary/segmentation/,8,0,0.7,12/31/2019 1:35,,"People also ask, Sitelinks, Image pack",monetate.com
2107,direct tv centric channel,91,100,12/3/2019 8:52,10,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,14,0,,1/1/2020 23:36,,"Featured snippet, People also ask, Sitelinks, Video",monetate.com
2108,web experience,100,100,,100,https://monetate.com/blog/news/monetate-wins-personalization-one-rele-award-for-web-experience-and-optimization/,2,0,2,1/10/2020 6:00,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
2109,chief marketing officer exchange,91,91,,10,https://monetate.com/blog/news/monetate-appoints-cmo-lisa-kalscheur-to-fuel-customer-growth-and-support-global-demand-for-smarter-personalization-technology/,1,0,,12/23/2019 6:04,,"Top stories, Thumbnail, Image pack",monetate.com
2110,carnival cmo,83,93,12/5/2019 13:30,20,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,0,0,0.3,1/5/2020 0:41,Image pack,"Top stories, Thumbnail, Image pack",monetate.com
2111,ecommerce website meaning,97,85,12/14/2019 4:58,50,https://monetate.com/glossary/ecommerce-personalization/,50,0,,1/14/2020 12:46,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Adwords bottom",monetate.com
