,Keyword,Position,Volume,Difficulty,Page URL inside,SERP Features,Website,Coefficient
38238,server banner maker,62,100,20,,"People also ask, Top stories, Thumbnail, Video, Image pack",visme.co,5.0
38246,easy histogram maker,66,250,6,,"People also ask, Top stories, Thumbnail, Image pack",visme.co,41.666666666666664
38252,ad maker online,62,100,28,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",visme.co,3.5714285714285716
38253,binary tree maker,66,200,8,,"Sitelinks, Top stories, Thumbnail, Video",visme.co,25.0
38271,book folding template maker,63,300,5,,"Top stories, Thumbnail, Sitelinks, Adwords bottom, Shopping results",visme.co,60.0
38278,brochure maker free,55,300,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video, Shopping results",visme.co,9.090909090909092
38281,piechart maker,56,250,24,Image pack,"People also ask, Top stories, Thumbnail, Image pack",visme.co,10.416666666666666
38297,vaporwave maker,52,450,21,,"Top stories, Thumbnail, Knowledge panel",visme.co,21.428571428571427
38322,invitation maker online free printable,54,150,37,Image pack,"Sitelinks, People also ask, Image pack, Video",visme.co,4.054054054054054
38354,best free slideshow maker,56,4900,28,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",visme.co,175.0
38363,scratch animation maker,64,150,1,,"Top stories, Thumbnail, Image pack",visme.co,150.0
38373,online wedding invitation maker free,64,100,36,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,2.7777777777777777
38377,picture invitation maker,53,100,34,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video, Shopping results",visme.co,2.9411764705882355
38387,pi chart maker,61,600,15,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,40.0
38432,what is another name for a map maker,64,100,2,,"Featured snippet, People also ask, Video",visme.co,50.0
38438,discord profile picture maker,65,700,17,,"Sitelinks, People also ask, Top stories, Thumbnail, Video",visme.co,41.1764705882353
38493,animated logo maker free,70,250,15,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom",visme.co,16.666666666666668
38513,stand stat maker,66,100,2,,"Sitelinks, Image pack, Top stories, Thumbnail",visme.co,50.0
38526,visual schedule maker,68,150,11,,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail",visme.co,13.636363636363637
38553,google themes maker,65,150,9,,"Sitelinks, People also ask, Top stories, Thumbnail",visme.co,16.666666666666668
38566,distorted text maker,71,200,25,,Video,visme.co,8.0
38572,vector diagram maker,70,150,31,,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,4.838709677419355
38576,facebook video cover maker,67,100,1,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Video, People also ask, Adwords bottom",visme.co,100.0
38598,window movie maker templates,67,100,1,,"Video, Adwords bottom, Sitelinks",visme.co,100.0
38600,music cover maker,69,150,20,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,7.5
38610,business ad maker,68,150,31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,4.838709677419355
38614,line graph maker excel,59,300,24,Image pack,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",visme.co,12.5
38637,quote maker free online,58,150,25,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,6.0
38674,mapmaker interactive,70,200,2,,"Sitelinks, Top stories, Thumbnail, Image pack",visme.co,100.0
38715,circle maker tool,71,300,4,,"People also ask, Image pack, Sitelinks, Video",visme.co,75.0
38761,canvas collage maker,71,250,26,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Shopping results",visme.co,9.615384615384615
38791,wedding invitation card maker free,76,400,30,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,13.333333333333334
38843,schedule maker free,66,400,34,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack, Adwords bottom",visme.co,11.764705882352942
38880,emoji mashup maker,72,100,8,,"Sitelinks, Image pack",visme.co,12.5
38881,video mashup maker,74,200,39,,"Sitelinks, People also ask, Video",visme.co,5.128205128205129
38901,menu maker free,68,400,33,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,12.121212121212121
38906,wallpapers maker online,74,150,25,,"Top stories, Thumbnail, People also ask, Image pack, Video",visme.co,6.0
38948,social media maker,73,100,23,,"Adwords top, Sitelinks, People also ask, Video, Thumbnail, Image pack, Adwords bottom",visme.co,4.3478260869565215
38958,instagram text post maker,72,150,17,,"People also ask, Top stories, Thumbnail, Video, Image pack",visme.co,8.823529411764707
38985,coll maker,79,350,2,,"Shopping results, Thumbnail, Sitelinks, Top stories, Image pack, People also ask",visme.co,175.0
39077,radar chart maker,40,400,12,,"Top stories, Thumbnail, People also ask, Knowledge panel",visme.co,33.333333333333336
39095,3d word maker,77,150,27,,"Sitelinks, Top stories, Thumbnail, Image pack, People also ask",visme.co,5.555555555555555
39099,iphone cartoon maker,75,100,8,,"Adwords top, Top stories, Thumbnail, People also ask",visme.co,12.5
39106,free quote maker,73,450,34,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,13.235294117647058
39109,easy timeline maker,68,150,36,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,4.166666666666667
39121,free online book cover maker,82,250,25,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,10.0
39145,shirt design maker free download,80,200,15,,"Adwords top, Sitelinks, People also ask, Video, Adwords bottom, Shopping results, Thumbnail",visme.co,13.333333333333334
39210,card makers,67,250,40,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom, Shopping results",visme.co,6.25
39273,logo animation maker,82,200,15,,"Adwords top, Sitelinks, Top stories, Thumbnail, Video, Adwords bottom, Knowledge panel",visme.co,13.333333333333334
39299,inspirational posters maker,82,200,9,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Image pack, Top stories, Adwords bottom",visme.co,22.22222222222222
39302,animated logos maker,83,250,11,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",visme.co,22.727272727272727
39328,custom pokemon maker,82,150,38,,"Sitelinks, Top stories, Thumbnail, People also ask",visme.co,3.9473684210526314
39329,free picture video maker,82,200,39,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",visme.co,5.128205128205129
39330,facebook frame maker,87,700,19,,"People also ask, Top stories, Thumbnail, Video",visme.co,36.8421052631579
39331,youtube video maker free,84,400,34,,"Adwords top, Sitelinks, Video, People also ask, Thumbnail",visme.co,11.764705882352942
39373,flag maker online,89,400,21,,"Adwords top, Sitelinks, Video",visme.co,19.047619047619047
39390,free tri fold brochure maker,72,150,32,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,4.6875
39404,link maker,88,600,15,,"Top stories, Thumbnail, People also ask",visme.co,40.0
39454,instagram icon maker,87,250,27,,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,9.25925925925926
39464,free social story maker,83,150,9,,"People also ask, Image pack, Video",visme.co,16.666666666666668
39485,fake document maker,83,150,13,,"Adwords top, Sitelinks, Image pack, Video, Adwords bottom",visme.co,11.538461538461538
39492,standard deviation graph maker,89,300,13,,"Top stories, Thumbnail, Knowledge panel",visme.co,23.076923076923077
39574,cover maker app,84,100,20,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,5.0
39586,flashcard maker app,86,150,24,,"People also ask, Top stories, Thumbnail, Video",visme.co,6.25
39650,photo collage poster maker,85,100,7,,"Shopping results, Thumbnail, Adwords top, Image pack, People also ask, Top stories, Adwords bottom, Sitelinks",visme.co,14.285714285714286
39679,free quotes maker,80,300,34,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,8.823529411764707
39686,drink maker app,86,100,19,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",visme.co,5.2631578947368425
39707,menu maker free download,80,300,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",visme.co,9.090909090909092
39738,line plot maker,102,400,12,Knowledge panel,"Top stories, People also ask, Thumbnail, Knowledge panel",visme.co,33.333333333333336
39768,free online certificate maker,84,250,23,Image pack,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,10.869565217391305
39770,free logo maker for youtube,93,200,26,,"Top stories, Thumbnail, Sitelinks, People also ask",visme.co,7.6923076923076925
39823,button maker template,93,300,7,,"Sitelinks, Top stories, Thumbnail, Knowledge panel",visme.co,42.857142857142854
39902,wallpaper maker app,92,150,9,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,16.666666666666668
39927,video slideshow maker,74,1400,39,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",visme.co,35.8974358974359
39930,gfx maker,98,1100,24,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",visme.co,45.833333333333336
39940,store layout maker,93,150,27,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",visme.co,5.555555555555555
39949,gifts maker,96,250,4,,Sitelinks,visme.co,62.5
39960,aesthetic text maker,99,450,31,,"People also ask, Top stories, Thumbnail, Image pack, Video",visme.co,14.516129032258064
39988,form maker wordpress,94,150,7,,"Adwords top, Sitelinks, Video, Image pack, Adwords bottom",visme.co,21.428571428571427
39993,free youtube video maker,97,200,26,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Video, Adwords bottom",visme.co,7.6923076923076925
40002,free scatter plot maker,84,150,14,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,10.714285714285714
40007,brochures maker free,90,500,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video, Adwords bottom, Shopping results",visme.co,15.151515151515152
40025,facebook cover photo maker free,84,100,40,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,2.5
40033,online wedding invitation maker,98,250,39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Shopping results",visme.co,6.410256410256411
40037,free restaurant menu maker online,85,150,33,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",visme.co,4.545454545454546
40039,photo wallpaper maker,96,150,25,,"Sitelinks, Image pack, People also ask, Top stories, Thumbnail",visme.co,6.0
40059,free sign maker printable,89,200,39,Image pack,"Sitelinks, Image pack",visme.co,5.128205128205129
40066,open source slideshow maker,99,200,20,,"People also ask, Top stories, Thumbnail, Sitelinks, Video",visme.co,10.0
40073,animation maker app,96,250,38,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",visme.co,6.578947368421052
40078,text face maker,98,150,30,,"People also ask, Image pack",visme.co,5.0
40113,slide show and video maker,100,250,40,,"Adwords top, Sitelinks, People also ask, Video, Image pack, Adwords bottom",visme.co,6.25
40146,free cartoon animation maker,86,1200,39,,"Top stories, Thumbnail, People also ask, Adwords bottom, Sitelinks",visme.co,30.76923076923077
40153,menu maker foods,89,150,3,Image pack,"Sitelinks, Image pack",visme.co,50.0
40163,free printable test maker,99,150,28,,"Adwords top, Sitelinks, People also ask, Image pack, Video",visme.co,5.357142857142857
40171,chartmaker definition,88,100,1,Image pack,"Featured snippet, Thumbnail, Image pack",visme.co,100.0
40179,note card maker,67,1400,38,Image pack,"Shopping results, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",visme.co,36.8421052631579
40188,correlation graph maker,93,200,24,Image pack,"Top stories, Thumbnail, People also ask, Video, Image pack",visme.co,8.333333333333334
40198,freecollegeschedulemaker,41,5900,10,,"Top stories, Thumbnail, People also ask",visme.co,590.0
40208,mac slideshow maker,100,100,32,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Featured snippet, People also ask, Top stories",visme.co,3.125
40209,free video maker for youtube,100,100,30,,"People also ask, Thumbnail, Video",visme.co,3.3333333333333335
40225,historgram maker,100,100,8,,"Top stories, Thumbnail, People also ask",visme.co,12.5
40250,barchart maker,100,400,34,Image pack,"Top stories, Thumbnail, People also ask, Image pack",visme.co,11.764705882352942
40258,best thumbnail maker,98,300,30,Image pack,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Video, Image pack",visme.co,10.0
40260,picture video maker,87,1000,34,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",visme.co,29.41176470588235
40268,online award maker,96,100,18,Image pack,"Shopping results, Thumbnail, Sitelinks, People also ask, Video, Image pack",visme.co,5.555555555555555
40273,my college schedule maker,101,250,30,Image pack,"People also ask, Top stories, Thumbnail, Image pack",visme.co,8.333333333333334
40276,menu maker app,99,150,33,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,4.545454545454546
40280,invitationmaker.org,101,200,35,Image pack,"Shopping results, Thumbnail, Sitelinks, People also ask, Top stories, Video, Image pack",visme.co,5.714285714285714
40288,bar graph maker free,101,150,30,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,5.0
40302,bar graph maker online,101,100,31,Image pack,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",visme.co,3.225806451612903
40305,bar graph maker google,102,100,16,Image pack,"Featured snippet, Thumbnail, Top stories, People also ask, Image pack",visme.co,6.25
40312,menu maker,100,4900,35,Knowledge panel,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Knowledge panel",visme.co,140.0
40317,tweet maker,61,500,12,,"Sitelinks, People also ask, Top stories, Thumbnail",visme.co,41.666666666666664
40318,ebook maker,102,1000,25,Knowledge panel,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Shopping results, Knowledge panel",visme.co,40.0
40329,line chart maker,102,1600,21,Knowledge panel,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",visme.co,76.19047619047619
40333,bubble map maker,102,500,13,Knowledge panel,"Sitelinks, People also ask, Video, Knowledge panel",visme.co,38.46153846153846
40338,bubble sheet maker,53,500,2,,"Top stories, Thumbnail",visme.co,250.0
40361,cv maker,81,6000,38,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",visme.co,157.89473684210526
